评论id,发布时间,用户id,用户昵称,用户城市,点赞数,回复数,评论内容
4765880619106344,Thu May 05 21:39:07 +0800 2022,5604214736,没有感情的广州人V,广东,1,0,我都惊呆了，看到这个热搜，这个歌词有啥问题，恕我文化低。就算是写日常生活给女朋友怎么了？女朋友都没说话，就他妈女权都出来了真的说不好听的一句。你们不做爱？国家不是让生三胎？不做生个der ？都三十岁的人了救命，做公众人物好难
4765831676038232,Thu May 05 18:24:39 +0800 2022,5518304724,这鱼饼爱吃不吃,上海,1,0,支持啊 爱听听 不听关了就行别文字狱了…说唱本来就不是大众文化 受众也不一定是他们别出警了！
4765780602521127,Thu May 05 15:01:42 +0800 2022,6539430837,KarenLayLay-,山东,1,0,大众怎么还是谈性色变不管有没有这个x经历做成年人来说都应该对待这件事是一种平和并且包容的态度不是吗本来就是生活中最正常的事情就算真的是写的关于哪方面那又如何好笑的是说分手后女方会受到攻击的人这群人更是让人ex我们是活在清朝吗我觉得这才是不尊重女性吧本是双方的事情为何就是女生吃亏
4765753591468281,Thu May 05 13:14:22 +0800 2022,1764407124,新的一年少点熬夜噢,台湾,2,0,马思唯最近都会很诚恳的解答争议内容，诚恳的让人心疼
4766151781908859,Fri May 06 15:36:37 +0800 2022,5893972949,AFew76d,海外,0,0,好
4766148333146764,Fri May 06 15:22:56 +0800 2022,6978374199,今天又是肿眼泡,其他,0,0,别管他们！！！！！
4766120882737507,Fri May 06 13:33:51 +0800 2022,5865823862,你瞪着我干什么,其他,0,0,黑色的字越看越红//@ggsyyyy:不做爱怎么生三胎？？
4766058072769725,Fri May 06 09:24:16 +0800 2022,6223607716,椿日叙事曲·,江苏,0,0,心里想的什么东西 看别人写歌词也觉得呗 过度解读还死不承认
4766058046556396,Fri May 06 09:24:10 +0800 2022,2110336055,魔力甜-,河北 保定,0,0,再拿这个事骂马思唯的建议赶快回温箱里听宝宝巴士🙃
4765993292005605,Fri May 06 05:06:51 +0800 2022,1000548310,Astraycaa_,四川 成都,0,0,马师是真的惨😅
4765964866159100,Fri May 06 03:13:54 +0800 2022,5713419511,Akoun昆酱,其他,1,0,虽然不用说这么多 但真的不用说这么多
4765963591090603,Fri May 06 03:08:50 +0800 2022,1857620312,BU走心的N,浙江 杭州,0,0,有些网友这么高尚听什么说唱啊去听交响乐儿歌不香么
4765941239382842,Fri May 06 01:40:01 +0800 2022,7308991561,饭团今天早点睡,浙江,0,0,坠了 现代文字狱？🤗
4765930481519163,Fri May 06 00:57:16 +0800 2022,6005402655,Begai100,广东 惠州,0,0,编曲确实很有意思//@asukazerotwo:好听 踏马的好听薯了//@也是福:我们只是想做一首好听的歌
4765930066282158,Fri May 06 00:55:37 +0800 2022,6005402655,Begai100,广东 惠州,0,0,编曲确实很有意思//@也是福:我们只是想做一首好听的歌
4765926689342678,Fri May 06 00:42:12 +0800 2022,5050343096,Nuyoahbest,其他,0,0,马师我真的会爱！！
4765918733796259,Fri May 06 00:10:34 +0800 2022,5884919175,爱吃的曾曾,海外 美国,0,0,已经魔怔了，歌手发新歌还需要逐字逐句向大众解释歌词解释歌词背后的含义。她他不一定只是代表性别，极端男女权这帮人能不能消停点。
4765917362261637,Fri May 06 00:05:08 +0800 2022,3247292301,FoggyNight_,四川,0,0,I Feel It Coming-Daft Punk;The Weeknd盆栽哥在这里会因为这首歌被拉上街扔臭鸡蛋吧？？ //@洁西卡卡啦:真的吗，我不信
4765916803369568,Fri May 06 00:02:55 +0800 2022,1642487012,三木知秋,北京 朝阳区,0,0,清朝人别听说唱🙏
4765915742474045,Thu May 05 23:58:42 +0800 2022,6022263090,月亮没灵感,湖南,0,0,妈的好听就完事 不爱听别听
4765904670559076,Thu May 05 23:14:42 +0800 2022,5688349150,小祺茶包糕,其他,0,0,支持你
4765901864045570,Thu May 05 23:03:33 +0800 2022,1286703947,朽木上的蘑菇混不吝,河南 郑州,0,0,这也没写啥啊，被出警的点在于？
4765896129646573,Thu May 05 22:40:46 +0800 2022,1689344640,王姝薇洛,天津 河西区,0,0,什么年代了？开始谈性色变了？听歌就好好听，又不是让你去做阅读理解。马哥和梦玲是某些人达不到的高度吧！yxh带节奏带的。有点过分了嗷
4765894137614668,Thu May 05 22:32:51 +0800 2022,1689344640,王姝薇洛,天津 河西区,0,0,你是rapper！为什么要跟大众解释这个！告诉梦玲不是针对她就好了！马哥是得罪yxh了吗？！
4765891085206406,Thu May 05 22:20:42 +0800 2022,1847165562,gogokili,海外 美国,0,0,说这歌词有问题的？是都不做爱的尼姑吗？
4765886290070141,Thu May 05 22:01:40 +0800 2022,5272480731,扭脸,江西 南昌,0,0,懂
4765826677215412,Thu May 05 18:04:47 +0800 2022,2786014073,JuiceWRLD028,四川,0,0,我还以为我活在那个啥时期
4765795898625018,Thu May 05 16:02:29 +0800 2022,7425530772,邧Ch,辽宁 沈阳,0,0,永远支持马师
4765773790188541,Thu May 05 14:34:38 +0800 2022,3966042212,yoyoyo_卓,浙江,0,0,我不理解现在发歌还得这样解释
4765763020262254,Thu May 05 13:51:50 +0800 2022,6741893982,Obsession_one,北京,1,0,
4765754320750249,Thu May 05 13:17:16 +0800 2022,6288180537,马宇直子-,其他,5,0,在你自己懂 写的词露骨 编的也挺像模像样的
4765754187319982,Thu May 05 13:16:44 +0800 2022,2843680883,豹豹Fantasy,其他,1,0,太棒了 特别有自己的思想和feel
4765753751113706,Thu May 05 13:15:00 +0800 2022,6515493835,南渡渡淮河,其他,0,0,不要理会过度解读的人，歌很好听永远支持马师
4765753565776960,Thu May 05 13:14:16 +0800 2022,6401693590,大型虚构小貓,其他,0,0,😭😭😭马思唯
4765753549783271,Thu May 05 13:14:11 +0800 2022,5088232514,仿生虎鲸会爱上电子船吗,宁夏,0,0,笑得 现在写歌都要害怕文字狱吗
4765753084221002,Thu May 05 13:12:21 +0800 2022,3959256701,loll1poppy,其他,0,0,支持马甜甜
4765753021303829,Thu May 05 13:12:06 +0800 2022,7669130933,一行集,其他,0,0,总是在解释
4765752920115748,Thu May 05 13:11:42 +0800 2022,2177177597,_yyloeyeoli,广东 深圳,0,0,好好好
4765752853270381,Thu May 05 13:11:26 +0800 2022,1110937612,当地知名评书艺术家,云南 昆明,1,0,别管那么多 听歌就完事
4765752853531709,Thu May 05 13:11:26 +0800 2022,7686547485,喜欢土豆盆,其他,1,0,正能量昨天晚上听的时候就可以代入是对音乐是发现美，有人想的过了
4765752698340462,Thu May 05 13:10:49 +0800 2022,7522206965,-革命浪漫主义-,其他,0,0,okok长城不错
4765752693623210,Thu May 05 13:10:48 +0800 2022,5911122620,-毛妹不爱马思唯-,新疆 乌鲁木齐,0,0,
4765752597416863,Thu May 05 13:10:25 +0800 2022,2788495341,AE86K1,山西,0,0,支持 我爱你
4765752555212647,Thu May 05 13:10:15 +0800 2022,5035338050,一只蜗牛在旅游,贵州 六盘水,1,0,“还可以‘再’更吵点”，对不起马哥，我强迫症，能把“在”字改过来么
4765752546299161,Thu May 05 13:10:13 +0800 2022,6298956020,琳卡香香纳米球,江苏 苏州,0,0,支持
4765752454287439,Thu May 05 13:09:51 +0800 2022,3349283582,limsa7fan,四川 成都,0,0,我听的时候想都没想到那儿去
4765752453760785,Thu May 05 13:09:51 +0800 2022,6105974536,今天手灵了吗,四川 成都,0,0,好的
4765751874946769,Thu May 05 13:07:32 +0800 2022,5074755727,wkpr,其他,0,0,zici！
4765751871016864,Thu May 05 13:07:32 +0800 2022,5124235297,找找找找找zoz,其他,0,0,好哦
4765751834316681,Thu May 05 13:07:23 +0800 2022,5453649747,蓝色南瓜zzz,其他,0,0,支持
4765751812294806,Thu May 05 13:07:18 +0800 2022,5550051006,Halokiki-,广东,0,0,！！！！！
4765751736798959,Thu May 05 13:07:00 +0800 2022,6230779582,Aorrzi,河南 郑州,0,0,
4765751721071764,Thu May 05 13:06:56 +0800 2022,6124067785,一起私奔到海边,四川,0,0,好听的正常的
4765751716348374,Thu May 05 13:06:54 +0800 2022,7629541523,杏仁露_x,北京 通州区,0,0,来啦
4765847111601773,Thu May 05 19:25:59 +0800 2022,5611187801,我心中有些事不能对你说-,海外 美国,2,1,不是啊 没解释又说🟰默认 解释了又能说太牵强了 啥话都让那群网友说完了
4765813149536370,Thu May 05 17:11:02 +0800 2022,7601400417,Qinn0_0,澳门,2,0,就这么两三句歌词网友也能在这意淫真厉害
4765771554884299,Thu May 05 14:25:45 +0800 2022,5883973468,MissBoDuone,河北 石家庄,2,0,这段我寻思什么都没描写出来啊 这都接受不了国外音乐岂不是听一句就得关掉了...
4765771127327946,Thu May 05 14:24:03 +0800 2022,1758866935,子小喵呜,北京,2,0,支持创作自由，这点程度就出警，WB全员小学生嘛
4765768837235914,Thu May 05 14:14:56 +0800 2022,2263291815,5松啊,广东,4,0,这种歌词还需要解释，这就是说唱在中国发展不起来的原因。而且不懂性就跟吃饭一样，都是一种正常需求，有啥低俗的，只要不犯法，享受就完事了，自己内向过头能不能别逼着别人压抑本性过头？
4765764990797043,Thu May 05 13:59:40 +0800 2022,6594749749,ArbRres13,其他,1,0,国外说唱“Wet ass puxxy”  部分网友：“好辣好辣好性感”  国内说唱“不扰民的话可以再吵点”  部分网友：“好下头”  如果马师这些词都是下头的话 tyga早就被喷死了
4766090377300357,Fri May 06 11:32:38 +0800 2022,2911510913,咩咩大草莓,广东 广州,1,0,过分解读才下头 马师不必理会 做自己就好
4766080768411504,Fri May 06 10:54:27 +0800 2022,5205361973,Sss南人,四川 泸州,1,0,GAI改斩马刀了
4765932347458929,Fri May 06 01:04:41 +0800 2022,6268223139,嘲与哳,甘肃,3,0,国外那些歌曲 黄又暴力又赌又嫖又毒 也没见网友群情激奋的，反而天天播放天天唱，还拿来做卡点视频。msw的歌却被喷得一无是处，有点不理解。何况要不是众多网友，我还没往那方面想，甚至觉得那句水蒸气玻璃，妖艳的影子真的唯美。没必要这样矫枉过正了，要是连这都不能说，干脆中国人全员自宫取宫吧
4765900480450368,Thu May 05 22:58:03 +0800 2022,5784886107,Freud一,其他,1,0,马哥，几年前的你看到现在的自己搁这为了解释而解释会不会想笑啊
4765866740942320,Thu May 05 20:43:59 +0800 2022,2090074433,睡不到山崎贤人的人生是不完整的,其他,1,0,看不懂了，这需要解释吗？？？
4765821111635769,Thu May 05 17:42:40 +0800 2022,3295049940,IrMiaa,重庆,1,0,我也觉得好像人家也没说是写给女朋友的哇 况且就算真的是写给女朋友的 如果本人都没意见网友瞎操心啥呢 况且我觉得这个歌词就真的还好吧…
4765794346468139,Thu May 05 15:56:18 +0800 2022,5482616031,草莓味的皮皮鲨,上海,1,0,哥哥你知道世界上有几种红吗  见到你脸红
4765779588026431,Thu May 05 14:57:40 +0800 2022,1715710024,SummertimeFadesAway,北京 海淀区,1,0,女的可以做爱
4766230361675092,Fri May 06 20:48:53 +0800 2022,7564057498,DCZYXWZ,北京,0,0,大无语了 网友跟这瞎代入啥啊….这不是很正常创作的歌词吗？ 英文歌不也是各种se x挂在嘴边吗
4766220152214161,Fri May 06 20:08:19 +0800 2022,7199270229,skr_qing,其他,0,0,我觉得什么样的人想什么。听的时间真的觉得没大问题
4766216562937539,Fri May 06 19:54:03 +0800 2022,7725384462,kikiyer_,山东,0,0,又没有明说是写给梦玲的啊？？某些网友搞什么啊喂？
4766155774888194,Fri May 06 15:52:30 +0800 2022,6871757302,悠玖www,其他,0,1,辛苦马师耐心解释了，有些人出警是真出魔怔了，你和yml美女好好谈恋爱
4766152780156783,Fri May 06 15:40:36 +0800 2022,1724171983,SPACEGRRRL,广东 深圳,1,0,连艺术创作都需要解释 这帮人是不是怕听歌会怀孕？
4766150032102348,Fri May 06 15:29:41 +0800 2022,6911221424,和刘耀文在阳台激情四射,重庆,0,0,啊
4766146282653230,Fri May 06 15:14:47 +0800 2022,5250097229,关于夏天是你,贵州 贵阳,0,0,支持马师
4766140893236744,Fri May 06 14:53:22 +0800 2022,7482374998,温和的开水啦啦啦啦,其他,0,1,@摇摇鞋336 哈哈哈哈哈哈哈哈哈哈哈做音乐扰民dbq好戳我笑点哈哈哈哈哈哈哈哈哈哈哈顺便说一句我好喜欢马师的老婆介意把老婆让给我吗🤤
4766139354186301,Fri May 06 14:47:14 +0800 2022,7324928674,需要浪漫199605,吉林,0,0,唱外国歌的时候不挺开心的么？那时候不看歌词了？真的不懂，对中文歌就贴标签谢谢了
4766138372982686,Fri May 06 14:43:21 +0800 2022,5253602494,lanmaooooo,海南 三亚,1,0,真这么过度理解，sugoi发的时候没见你们出来黑啊，离谱
4766136534565778,Fri May 06 14:36:02 +0800 2022,7485454482,小猪没有一米九,其他,0,2,姜姜发的浪漫主义系列比这个更露骨吧也没人说啥啊大家都很喜欢（我很喜欢姜姜只是举个例子） 而且这也不是描写sex的 怎么有对象的rapper一发个可能引发遐想的歌词好像就很不道德  这样不好！
4766136321707755,Fri May 06 14:35:12 +0800 2022,7754470915,ichsyduwyh,其他,0,0,你没错 就是没错
4766135129738392,Fri May 06 14:30:28 +0800 2022,6140757179,ztgzdxh,海外,0,0,网友有毛病吧 这歌词哪里低俗了 自己思想有问题 看什么都低俗 也没说写给yml阿 就算是写给她的 管得着吗  真闲
4766134123892987,Fri May 06 14:26:28 +0800 2022,6094477085,桃香希子,四川 成都,0,0,现在我马师真的成熟 也承受了好多
4766134106590632,Fri May 06 14:26:24 +0800 2022,6482293388,不拿桃花换酒钱,海外 其他,0,0,清朝之后脑袋后面的辫子剪了 心里的辫子倒是没剪
4766131494326076,Fri May 06 14:16:01 +0800 2022,1927882164,歪比巴卜丶歪比巴卜,山东 济南,0,0,马师就是脾气太好了
4766129886596354,Fri May 06 14:09:38 +0800 2022,6406002284,丢只佳,其他,1,2,好 就算是 写的是马师自己女朋友又不是你女朋友 更不是幻想 你在这儿惊爪爪的搞啥子 爬开行不 有些人
4766127232387948,Fri May 06 13:59:05 +0800 2022,3709886623,太阳照在眼睛上-,其他,0,0,哦马思唯，脾气太好了
4766126591185211,Fri May 06 13:56:32 +0800 2022,7271057441,小柯是个der,其他,1,0,说的太对了马师
4766125953386225,Fri May 06 13:53:59 +0800 2022,6401037271,Alex-_W,陕西 西安,0,0,@多糖梅子酒
4766117782619332,Fri May 06 13:21:31 +0800 2022,7366447744,YumyiKameri,四川 成都,0,0,键盘侠真的差不多行啦
4766117400151414,Fri May 06 13:20:01 +0800 2022,5981873303,搁浅的人r,江苏,0,0,有的人辫子在头上，有的人辫子在心里
4766117237883483,Fri May 06 13:19:22 +0800 2022,5493780979,四季心动瑞瑞,安徽,0,0,有些人思想脏看什么都脏
4766075692254977,Fri May 06 10:34:16 +0800 2022,5286500622,马思唯哦哦哦,湖南,0,0,17年开始，一直喜欢你，到现在你在某种意义上火了，其实一直是不太想很多人过于关注你的，让你无法表达自己想表达的，束手束脚，希望下次写歌你还是能随性所欲。
4766073562333355,Fri May 06 10:25:48 +0800 2022,1747041882,Leon-Scot-Kennedy,浙江 杭州,0,0,没必要回应
4766073352621558,Fri May 06 10:24:59 +0800 2022,7443221225,_马思唯的猫,河南,0,0,营销号都给我爬开
4766072950228864,Fri May 06 10:23:23 +0800 2022,7333216355,nido521,其他,0,0,就算是写女人，人家两口子恩恩爱爱，关这群妖魔鬼怪什么事
4766072647455224,Fri May 06 10:22:11 +0800 2022,1798498061,Notearsforthedead,江西 宜春,0,0,移花接木是贬义词
4766072122639251,Fri May 06 10:20:05 +0800 2022,6642605941,假想敌y1,其他,0,0,好不容易有首对味的歌，给兵马俑唧唧歪歪完了
4766071570303003,Fri May 06 10:17:53 +0800 2022,5853924527,SESYEX_,其他,0,0,那些人都他妈是清朝穿越过来的吗
4766068859994866,Fri May 06 10:07:07 +0800 2022,7323870166,皮皮NA昊,上海,0,0,这就是态度  马师帅！！支持！🥰
4766068189431485,Fri May 06 10:04:28 +0800 2022,7523667981,啾茵熊妮妮D-,四川,0,0,马师都说了不是写给梦玲的，还有的人“我不信”，原来中国已经是无性繁殖阶段了啊，干嘛总是要谈性色变呢，性是什么很羞耻的东西吗
4766068151947390,Fri May 06 10:04:19 +0800 2022,7752813618,Ccccccseven,其他,0,0,马师你写什么我都爱你！！！
4766067572081822,Fri May 06 10:02:00 +0800 2022,5689417966,高老庄公主o,广东 中山,0,0,怎么还有人在裹小脑解开蝴蝶结可以这个不行 我都没用力你怎么那么痛可以这个不行
4766064980264684,Fri May 06 09:51:43 +0800 2022,7719539445,MADMADMadLG,江苏 常州,0,0,“我都没用力你怎么那么痛” 这种词怎么不说的
4766063797209447,Fri May 06 09:47:01 +0800 2022,7451351048,·ciowo,广东 汕头,0,0,'我用我耳朵发现美  懂的自然懂得起'
4766063738488573,Fri May 06 09:46:47 +0800 2022,7451351048,·ciowo,广东 汕头,0,0,"这也太无奈了吧   还一句一句的解释给那些ylg, yxh听.. 有一说一 有些yxh为了博热点是真的没下限哈"
